,series_id,night,onset,wakeup,sleeping_hours
1950,694faf956ebf,3,22,7,9.03
1951,694faf956ebf,4,19,6,11.12
1952,694faf956ebf,5,23,6,7.68
1953,694faf956ebf,6,21,6,9.33
1954,694faf956ebf,7,22,6,8.15
1955,694faf956ebf,8,21,6,9.87
1956,694faf956ebf,9,21,7,10.7
1957,694faf956ebf,10,0,8,8.55
1958,694faf956ebf,11,23,9,10.78
1959,694faf956ebf,12,20,6,10.03
1960,694faf956ebf,13,21,6,9.42
1961,694faf956ebf,14,20,6,10.07
1962,694faf956ebf,15,20,6,10.18
1963,694faf956ebf,16,23,7,8.75
1964,694faf956ebf,17,23,7,8.82
1965,694faf956ebf,21,20,6,10.57
1966,694faf956ebf,22,20,6,10.67
1967,694faf956ebf,23,21,7,10.3
1968,694faf956ebf,24,23,8,9.33
1969,694faf956ebf,25,22,6,8.45
1970,694faf956ebf,26,22,8,10.12
1971,694faf956ebf,27,21,6,9.1
1972,694faf956ebf,28,21,7,10.2
1973,6a4cd123bd69,1,22,6,8.07
1974,6a4cd123bd69,2,22,6,8.92
1975,6a4cd123bd69,4,21,6,9.07
1976,6a4cd123bd69,5,18,1,7.38
1977,6a4cd123bd69,14,21,6,9.5
1978,6a4cd123bd69,15,21,5,8.17
1979,6a4cd123bd69,16,22,6,8.47
1980,6a4cd123bd69,17,22,7,9.12
1981,6a4cd123bd69,18,0,7,7.55
1982,6a4cd123bd69,19,23,7,8.6
1983,6a4cd123bd69,23,23,6,7.28
1984,6a4cd123bd69,24,22,6,8.75
1985,6a4cd123bd69,26,1,8,7.17
1986,6a4cd123bd69,27,22,7,9.42
1987,6a4cd123bd69,28,21,7,10.77
1988,6a4cd123bd69,29,22,3,5.4
1989,6a4cd123bd69,33,23,7,8.6
1990,6bf95a3cf91c,1,20,7,11.3
1991,6bf95a3cf91c,2,20,6,10.07
1992,6bf95a3cf91c,3,19,5,10.73
1993,6bf95a3cf91c,4,20,5,9.32
1994,6bf95a3cf91c,7,19,5,10.12
1995,6bf95a3cf91c,9,20,5,9.35
1996,6bf95a3cf91c,10,20,5,9.38
1997,6bf95a3cf91c,12,19,7,12.8
1998,6bf95a3cf91c,14,21,5,8.5
1999,6bf95a3cf91c,15,21,6,9.0
2000,6bf95a3cf91c,16,19,5,10.37
2001,6bf95a3cf91c,18,21,8,11.3
2002,6bf95a3cf91c,20,19,6,11.42
2003,6bf95a3cf91c,21,20,7,11.27
2004,6bf95a3cf91c,23,21,7,10.43
2005,6ca4f4fca6a2,1,21,7,10.28
2006,6ca4f4fca6a2,2,20,6,10.13
2007,6ca4f4fca6a2,3,23,8,9.28
2008,6ca4f4fca6a2,4,22,4,6.62
2009,6ca4f4fca6a2,6,21,7,10.27
2010,6ca4f4fca6a2,8,21,8,11.43
2011,6ca4f4fca6a2,9,23,4,5.98
2012,6ca4f4fca6a2,10,22,3,5.57
2013,6ca4f4fca6a2,11,22,7,9.37
2014,6ca4f4fca6a2,13,21,7,10.8
2015,6ca4f4fca6a2,14,21,6,9.05
2016,6ca4f4fca6a2,15,22,4,6.25
2017,6ca4f4fca6a2,17,22,4,6.0
2018,6ca4f4fca6a2,18,21,6,9.25
2019,6ca4f4fca6a2,20,1,7,6.2
2020,6ca4f4fca6a2,21,2,7,5.15
2021,6ca4f4fca6a2,22,21,7,10.75
2022,6ca4f4fca6a2,23,23,2,3.4
2023,6ca4f4fca6a2,25,22,4,6.12
2024,6ca4f4fca6a2,28,22,7,9.05
2025,6ca4f4fca6a2,29,21,6,9.1
2026,6ca4f4fca6a2,30,21,6,9.25
2027,6ca4f4fca6a2,31,22,6,8.63
2028,6ca4f4fca6a2,32,22,7,9.65
2029,6ca4f4fca6a2,36,22,6,8.18
2030,6ca4f4fca6a2,37,22,7,9.23
2031,6ca4f4fca6a2,38,3,8,5.25
2032,6ca4f4fca6a2,39,22,7,9.1
2033,6ca4f4fca6a2,40,21,3,6.47
2034,6d6b9d22d48a,1,21,6,9.78
2035,6d6b9d22d48a,2,20,6,10.18
2036,6d6b9d22d48a,3,20,5,9.05
2037,6d6b9d22d48a,4,21,5,8.67
2038,6d6b9d22d48a,7,21,5,8.48
2039,6d6b9d22d48a,9,22,9,11.53
2040,6d6b9d22d48a,10,20,5,9.33
2041,6d6b9d22d48a,11,20,5,9.25
2042,6d6b9d22d48a,12,20,5,9.12
2043,6d6b9d22d48a,13,20,5,9.02
2044,6d6b9d22d48a,14,21,5,8.28
2045,6d6b9d22d48a,15,20,7,11.7
2046,6d6b9d22d48a,16,21,6,9.35
2047,6d6b9d22d48a,17,20,5,9.07
2048,6d6b9d22d48a,18,20,5,9.0
2049,6d6b9d22d48a,19,20,5,9.5
2050,6d6b9d22d48a,20,20,5,9.62
2051,6d6b9d22d48a,21,21,5,8.12
2052,6d6b9d22d48a,22,20,6,10.32
2053,6d6b9d22d48a,23,21,7,10.17
2054,6d6b9d22d48a,24,20,6,10.32
2055,6d6b9d22d48a,25,20,6,10.37
2056,6d6b9d22d48a,26,20,5,9.08
2057,6d6b9d22d48a,28,21,6,9.13
2058,6d6b9d22d48a,29,23,7,8.12
2059,6d6b9d22d48a,31,19,6,11.17
2060,6d6b9d22d48a,32,19,6,11.82
2061,6d6b9d22d48a,33,20,5,9.43
2062,6d6b9d22d48a,34,20,6,10.25
2063,6d6b9d22d48a,35,21,7,10.85
2064,6d6b9d22d48a,36,21,6,9.23
2065,6d6b9d22d48a,37,22,7,9.35
2066,6d6b9d22d48a,38,21,7,10.13
2067,6ee4ade1f2bd,1,20,6,10.27
2068,6ee4ade1f2bd,2,20,6,10.3
2069,6ee4ade1f2bd,3,20,6,10.88
2070,6ee4ade1f2bd,4,20,6,10.27
2071,6ee4ade1f2bd,5,21,6,9.22
2072,6ee4ade1f2bd,6,20,6,10.12
2073,6ee4ade1f2bd,7,21,5,8.65
2074,6ee4ade1f2bd,8,20,6,10.27
2075,6ee4ade1f2bd,9,21,6,9.58
2076,6ee4ade1f2bd,10,21,6,9.75
2077,6ee4ade1f2bd,11,20,5,9.22
2078,6ee4ade1f2bd,12,20,6,10.13
2079,6ee4ade1f2bd,13,20,7,11.13
2080,6ee4ade1f2bd,14,22,7,9.15
2081,6ee4ade1f2bd,15,21,7,10.2
2082,6ee4ade1f2bd,16,21,7,10.13
2083,6ee4ade1f2bd,17,21,6,9.02
2084,6ee4ade1f2bd,18,20,6,10.48
2085,6ee4ade1f2bd,19,20,6,10.25
2086,6ee4ade1f2bd,20,21,6,9.6
2087,6ee4ade1f2bd,21,20,6,10.08
2088,6ee4ade1f2bd,22,20,6,10.05
2089,6ee4ade1f2bd,23,20,5,9.25
2090,702bb5387b1e,1,20,6,10.8
2091,702bb5387b1e,2,19,6,11.67
2092,702bb5387b1e,4,20,6,10.48
2093,702bb5387b1e,6,18,6,12.38
2094,702bb5387b1e,7,20,6,10.03
2095,702bb5387b1e,8,19,6,11.67
2096,702bb5387b1e,10,18,6,12.12
2097,702bb5387b1e,12,20,6,10.18
2098,702bb5387b1e,16,19,6,11.17
2099,702bb5387b1e,18,21,6,9.55
2100,702bb5387b1e,19,20,6,10.32
2101,702bb5387b1e,20,19,6,11.0
2102,702bb5387b1e,21,19,5,10.13
2103,702bb5387b1e,23,20,6,10.05
2104,703b5efa9bc1,1,22,10,12.27
2105,703b5efa9bc1,2,0,9,9.37
2106,703b5efa9bc1,6,0,8,8.02
2107,703b5efa9bc1,7,0,8,8.02
2108,703b5efa9bc1,8,23,10,11.13
2109,72ba4a8afff4,1,22,8,10.08
2110,72ba4a8afff4,2,23,7,8.48
2111,72ba4a8afff4,3,22,7,9.32
2112,72ba4a8afff4,4,0,9,9.15
2113,72ba4a8afff4,5,0,8,8.12
2114,72ba4a8afff4,6,23,7,8.53
2115,72ba4a8afff4,7,23,9,10.42
2116,72ba4a8afff4,13,23,7,8.35
2117,72ba4a8afff4,14,22,7,9.08
2118,72ba4a8afff4,15,22,8,10.05
2119,72ba4a8afff4,16,23,8,9.32
2120,72ba4a8afff4,18,22,7,9.02
2121,72ba4a8afff4,19,22,6,8.45
2122,72ba4a8afff4,20,22,6,8.13
2123,72ba4a8afff4,21,23,6,7.07
2124,72ba4a8afff4,22,23,7,8.35
2125,72bbd1ac3edf,1,20,6,10.12
2126,72bbd1ac3edf,2,20,7,11.78
2127,72bbd1ac3edf,3,20,6,10.08
2128,72bbd1ac3edf,4,23,7,8.1
2129,72bbd1ac3edf,5,21,6,9.38
2130,72bbd1ac3edf,6,19,6,11.58
2131,72bbd1ac3edf,7,19,3,8.2
2132,72bbd1ac3edf,8,20,6,10.75
2133,72bbd1ac3edf,9,21,7,10.17
2134,72bbd1ac3edf,10,21,7,10.23
2135,72bbd1ac3edf,11,21,5,8.68
2136,72bbd1ac3edf,12,19,7,12.3
2137,72bbd1ac3edf,13,19,6,11.93
2138,72bbd1ac3edf,14,20,6,10.1
2139,72bbd1ac3edf,15,20,6,10.12
2140,72bbd1ac3edf,16,20,6,10.27
2141,72bbd1ac3edf,17,21,5,8.02
2142,72bbd1ac3edf,18,22,4,6.47
2143,72bbd1ac3edf,19,20,7,11.57
2144,72bbd1ac3edf,20,21,6,9.68
2145,72bbd1ac3edf,21,20,4,8.12
2146,72bbd1ac3edf,22,21,6,9.52
2147,72d2234e84e4,1,22,5,7.22
2148,72d2234e84e4,2,21,6,9.2
2149,72d2234e84e4,3,22,6,8.07
2150,72d2234e84e4,4,22,8,10.23
2151,72d2234e84e4,5,22,8,10.23
2152,72d2234e84e4,6,22,6,8.0
2153,72d2234e84e4,7,22,6,8.47
2154,72d2234e84e4,8,23,6,7.25
2155,72d2234e84e4,9,22,7,9.18
2156,72d2234e84e4,10,21,4,7.57
2157,72d2234e84e4,11,23,8,9.28
2158,72d2234e84e4,12,23,9,10.27
2159,72d2234e84e4,13,22,6,8.75
2160,72d2234e84e4,14,21,5,8.27
2161,72d2234e84e4,15,22,6,8.03
2162,72d2234e84e4,16,21,6,9.35
2163,72d2234e84e4,17,22,6,8.0
2164,72d2234e84e4,18,23,8,9.75
2165,72d2234e84e4,19,23,9,10.22
2166,72d2234e84e4,20,1,7,6.15
2167,72d2234e84e4,21,22,6,8.35
2168,72d2234e84e4,22,22,6,8.37
2169,72d2234e84e4,23,23,6,7.35
2170,72d2234e84e4,24,23,6,7.28
2171,72d2234e84e4,25,22,10,12.07
2172,72d2234e84e4,26,22,8,10.32
2173,72d2234e84e4,27,21,6,9.62
2174,72d2234e84e4,28,22,9,11.35
2175,72d2234e84e4,29,23,6,7.42
2176,72d2234e84e4,30,21,8,11.73
2177,73fb772e50fb,1,22,7,9.77
2178,73fb772e50fb,2,20,8,12.18
2179,73fb772e50fb,5,21,4,7.33
2180,73fb772e50fb,7,21,7,10.4
2181,73fb772e50fb,10,22,10,12.08
2182,7476c0bd18d2,4,23,7,8.43
2183,7476c0bd18d2,5,23,1,2.1
2184,7504165f497d,1,20,6,10.25
2185,7504165f497d,2,21,5,8.38
2186,7504165f497d,3,21,6,9.12
2187,7504165f497d,4,20,7,11.83
2188,7504165f497d,5,23,6,7.85
2189,7504165f497d,6,20,7,11.63
2190,7504165f497d,7,20,7,11.72
2191,7504165f497d,8,21,6,9.87
2192,7504165f497d,10,21,7,10.17
2193,7504165f497d,11,22,6,8.42
2194,7504165f497d,12,23,6,7.87
2195,7504165f497d,13,22,6,8.32
2196,7504165f497d,14,21,6,9.82
2197,7504165f497d,15,20,6,10.2
2198,7504165f497d,16,22,6,8.23
2199,7504165f497d,17,21,7,10.32
2200,7504165f497d,18,21,6,9.15
2201,7504165f497d,19,22,6,8.42
2202,7504165f497d,20,21,6,9.77
2203,7504165f497d,21,21,6,9.87
2204,7504165f497d,22,20,6,10.18
2205,7504165f497d,23,21,6,9.63
2206,752900afe3a6,1,21,6,9.1
2207,752900afe3a6,2,22,6,8.13
2208,752900afe3a6,3,22,6,8.02
2209,752900afe3a6,4,0,7,7.48
2210,752900afe3a6,5,22,6,8.55
2211,752900afe3a6,6,21,6,9.37
2212,752900afe3a6,7,21,6,9.2
2213,752900afe3a6,8,21,6,9.52
2214,752900afe3a6,9,22,4,6.58
2215,752900afe3a6,10,22,6,8.27
2216,752900afe3a6,11,23,6,7.07
2217,752900afe3a6,12,21,5,8.72
2218,752900afe3a6,13,21,6,9.0
2219,752900afe3a6,14,21,6,9.32
2220,752900afe3a6,15,21,6,9.3
2221,752900afe3a6,16,21,6,9.37
2222,752900afe3a6,17,22,6,8.55
2223,752900afe3a6,18,22,6,8.4
2224,752900afe3a6,19,22,6,8.7
2225,752900afe3a6,20,20,6,10.08
2226,752900afe3a6,21,0,5,5.32
2227,76237b9406d5,1,1,7,6.15
2228,76237b9406d5,2,0,7,7.03
2229,76237b9406d5,3,0,7,7.07
2230,76237b9406d5,4,23,8,9.38
2231,76237b9406d5,5,0,7,7.02
2232,76237b9406d5,6,0,7,7.38
2233,76237b9406d5,7,23,7,8.67
2234,76237b9406d5,8,0,6,6.83
2235,76237b9406d5,9,0,6,6.63
2236,76237b9406d5,10,23,6,7.32
2237,76237b9406d5,11,0,9,9.58
2238,76237b9406d5,12,0,8,8.23
2239,76237b9406d5,13,0,6,6.72
2240,76237b9406d5,14,23,7,8.68
2241,76237b9406d5,15,0,7,7.1
2242,76237b9406d5,16,1,7,6.35
2243,76237b9406d5,17,0,9,9.35
2244,76237b9406d5,18,23,8,9.15
2245,76237b9406d5,19,1,8,7.82
2246,76237b9406d5,20,0,8,8.43
2247,76237b9406d5,21,0,7,7.22
2248,76237b9406d5,22,0,6,6.55
2249,76237b9406d5,23,23,7,8.73
2250,76237b9406d5,24,0,7,7.55
2251,77ca4db83644,1,22,6,8.52
2252,77ca4db83644,2,22,6,8.07
2253,77ca4db83644,7,22,10,12.48
2254,77ca4db83644,8,23,3,4.55
2255,77ca4db83644,9,21,4,7.38
2256,77ca4db83644,10,22,3,5.2
2257,77ca4db83644,13,23,10,11.3
2258,77ca4db83644,14,23,7,8.07
2259,77ca4db83644,26,0,8,8.15
2260,77ca4db83644,27,23,11,12.28
2261,77ca4db83644,29,23,6,7.23
2262,77ca4db83644,30,22,6,8.05
2263,77ca4db83644,31,22,5,7.02
2264,77ca4db83644,32,22,5,7.12
2265,7822ee8fe3ec,1,23,9,10.8
2266,7822ee8fe3ec,2,22,7,9.2
2267,7822ee8fe3ec,3,2,9,7.67
2268,7822ee8fe3ec,4,22,9,11.37
2269,7822ee8fe3ec,5,1,7,6.6
2270,7822ee8fe3ec,6,21,8,11.13
2271,7822ee8fe3ec,7,0,7,7.38
2272,7822ee8fe3ec,8,23,7,8.0
2273,7822ee8fe3ec,9,23,7,8.03
2274,7822ee8fe3ec,10,22,7,9.13
2275,7822ee8fe3ec,11,1,9,8.72
2276,7822ee8fe3ec,12,1,8,7.33
2277,7822ee8fe3ec,13,3,9,6.02
2278,7822ee8fe3ec,14,22,8,10.38
2279,7822ee8fe3ec,15,23,6,7.73
2280,7822ee8fe3ec,16,22,7,9.23
2281,7822ee8fe3ec,17,0,8,8.55
2282,7822ee8fe3ec,18,0,9,9.2
2283,7822ee8fe3ec,19,23,9,10.75
2284,7822ee8fe3ec,20,0,8,8.4
2285,7822ee8fe3ec,21,22,7,9.18
2286,7822ee8fe3ec,22,22,7,9.0
2287,7822ee8fe3ec,23,21,4,7.33
2288,7822ee8fe3ec,24,21,6,9.12
2289,78569a801a38,1,0,10,10.57
2290,78569a801a38,2,23,9,10.62
2291,78569a801a38,3,3,10,7.3
2292,78569a801a38,4,1,10,9.15
2293,78569a801a38,5,0,9,9.73
2294,78569a801a38,6,0,8,8.88
2295,78569a801a38,7,0,10,10.75
2296,78569a801a38,8,23,9,10.22
2297,78569a801a38,9,23,8,9.55
2298,78569a801a38,10,23,8,9.38
2299,78569a801a38,11,23,8,9.07
2300,78569a801a38,12,22,5,7.12
2301,785c9ca4eff7,1,22,6,8.37
2302,785c9ca4eff7,2,0,10,10.75
2303,785c9ca4eff7,3,1,10,9.68
2304,785c9ca4eff7,5,22,7,9.35
2305,785c9ca4eff7,7,22,9,11.17
2306,785c9ca4eff7,8,22,6,8.2
2307,785c9ca4eff7,11,23,7,8.13
2308,785c9ca4eff7,12,22,7,9.02
2309,785c9ca4eff7,13,22,7,9.15
2310,785c9ca4eff7,14,22,7,9.68
2311,785c9ca4eff7,15,23,7,8.2
2312,785c9ca4eff7,16,1,9,8.07
2313,785c9ca4eff7,18,22,7,9.43
2314,785c9ca4eff7,20,22,6,8.83
2315,785c9ca4eff7,21,22,7,9.67
2316,785c9ca4eff7,23,1,8,7.72
2317,785c9ca4eff7,24,0,4,4.22
2318,7df249527c63,1,22,4,6.23
2319,7df249527c63,3,21,4,7.07
2320,7df249527c63,4,22,5,7.15
2321,7df249527c63,5,23,10,11.43
2322,7df249527c63,6,22,8,10.38
2323,7df249527c63,7,21,4,7.25
2324,7df249527c63,8,21,5,8.3
2325,7df249527c63,9,21,4,7.55
2326,7df249527c63,10,22,4,6.57
2327,7df249527c63,11,23,7,8.15
2328,7df249527c63,12,23,8,9.0
2329,7df249527c63,13,23,9,10.32
2330,7df249527c63,14,22,4,6.18
2331,7df249527c63,15,22,4,6.38
2332,7df249527c63,16,21,8,11.52
2333,7df249527c63,17,22,8,10.37
2334,7df249527c63,18,23,8,9.32
2335,7df249527c63,19,23,10,11.77
2336,7df249527c63,20,23,8,9.28
2337,7df249527c63,21,0,6,6.43
2338,7df249527c63,22,20,4,8.13
2339,7fd4284b7ee8,1,23,6,7.5
2340,7fd4284b7ee8,2,22,6,8.13
2341,7fd4284b7ee8,3,22,7,9.32
2342,7fd4284b7ee8,4,23,11,12.85
2343,7fd4284b7ee8,7,0,9,9.65
2344,7fd4284b7ee8,8,23,5,6.27
2345,7fd4284b7ee8,9,23,6,7.3
2346,7fd4284b7ee8,10,1,9,8.93
2347,7fd4284b7ee8,11,0,9,9.18
2348,7fd4284b7ee8,12,23,6,7.25
2349,7fd4284b7ee8,14,22,6,8.0
2350,7fd4284b7ee8,15,23,6,7.13
2351,7fd4284b7ee8,16,22,6,8.02
2352,7fd4284b7ee8,17,1,9,8.45
2353,7fd4284b7ee8,18,4,9,5.48
2354,7fd4284b7ee8,19,0,10,10.13
2355,7fd4284b7ee8,20,23,6,7.55
2356,7fd4284b7ee8,21,22,6,8.05
2357,7fd4284b7ee8,22,23,6,7.62
2358,804594bb1f06,1,21,7,10.75
2359,804594bb1f06,2,21,6,9.2
2360,804594bb1f06,3,21,6,9.45
2361,804594bb1f06,4,21,7,10.68
2362,804594bb1f06,5,21,7,10.07
2363,804594bb1f06,6,22,7,9.28
2364,804594bb1f06,7,21,7,10.47
2365,804594bb1f06,8,21,7,10.3
2366,804594bb1f06,9,21,6,9.37
2367,804594bb1f06,10,21,6,9.43
2368,804594bb1f06,11,22,7,9.57
2369,804594bb1f06,12,22,7,9.3
2370,804594bb1f06,13,21,7,10.5
2371,804594bb1f06,14,23,7,8.25
2372,804594bb1f06,15,21,6,9.33
2373,804594bb1f06,16,21,7,10.05
2374,804594bb1f06,17,21,7,10.03
2375,804594bb1f06,18,22,7,9.5
2376,804594bb1f06,19,22,7,9.07
2377,804594bb1f06,20,21,6,9.13
2378,804594bb1f06,21,22,8,10.5
2379,804594bb1f06,22,22,7,9.07
2380,804594bb1f06,23,22,7,9.02
2381,808652a666c6,1,23,7,8.18
2382,808652a666c6,2,22,7,9.27
2383,808652a666c6,3,21,7,10.55
2384,808652a666c6,4,21,7,10.0
2385,808652a666c6,5,21,7,10.45
2386,808652a666c6,6,21,7,10.48
2387,808652a666c6,7,21,7,10.45
2388,808652a666c6,8,22,6,8.53
2389,808652a666c6,9,23,7,8.18
2390,808652a666c6,10,21,7,10.57
2391,808652a666c6,11,21,7,10.07
2392,808652a666c6,12,21,6,9.45
2393,808652a666c6,13,21,6,9.72
2394,808652a666c6,14,21,7,10.6
2395,808652a666c6,15,22,7,9.57
2396,808652a666c6,16,21,7,10.08
2397,808652a666c6,17,21,7,10.93
2398,808652a666c6,18,23,7,8.03
2399,808652a666c6,19,21,7,10.57
2400,808652a666c6,22,21,6,9.3
2401,83fa182bec3a,1,22,6,8.63
2402,83fa182bec3a,3,22,7,9.05
2403,83fa182bec3a,4,21,6,9.12
2404,83fa182bec3a,5,22,6,8.05
2405,83fa182bec3a,6,21,6,9.0
2406,83fa182bec3a,9,21,6,9.22
2407,83fa182bec3a,10,22,6,8.33
2408,83fa182bec3a,11,21,6,9.02
2409,844f54dcab89,1,0,6,6.47
2410,844f54dcab89,2,23,7,8.4
2411,844f54dcab89,3,23,8,9.6
2412,844f54dcab89,5,23,6,7.28
2413,844f54dcab89,6,23,6,7.58
2414,844f54dcab89,7,22,6,8.18
2415,844f54dcab89,8,0,6,6.37
2416,844f54dcab89,9,0,8,8.15
2417,844f54dcab89,10,1,8,7.05
2418,844f54dcab89,11,4,6,2.2
2419,844f54dcab89,12,23,6,7.35
2420,844f54dcab89,13,21,6,9.13
2421,844f54dcab89,14,4,6,2.08
2422,844f54dcab89,15,23,6,7.33
2423,844f54dcab89,16,0,6,6.35
2424,844f54dcab89,17,1,10,9.12
2425,844f54dcab89,19,21,7,10.85
2426,844f54dcab89,20,1,10,9.42
2427,844f54dcab89,21,1,7,6.0
2428,844f54dcab89,22,23,7,8.12
2429,844f54dcab89,23,2,10,8.15
2430,854206f602d0,1,19,6,11.68
2431,854206f602d0,4,21,7,10.1
2432,854206f602d0,16,22,6,8.42
2433,87a6cbb7c4ed,1,21,7,10.45
2434,87a6cbb7c4ed,3,21,7,10.05
2435,87a6cbb7c4ed,4,22,7,9.22
2436,87a6cbb7c4ed,5,21,8,11.1
2437,87a6cbb7c4ed,6,22,8,10.6
2438,87a6cbb7c4ed,9,22,6,8.73
2439,87a6cbb7c4ed,10,22,9,11.3
2440,87a6cbb7c4ed,11,22,7,9.33
2441,87a6cbb7c4ed,12,20,7,11.18
2442,87a6cbb7c4ed,13,22,9,11.23
2443,87a6cbb7c4ed,14,22,8,10.03
2444,87a6cbb7c4ed,15,22,9,11.37
2445,87a6cbb7c4ed,16,23,9,10.23
2446,8877a6586606,1,23,10,11.43
2447,8877a6586606,2,0,9,9.27
2448,8877a6586606,3,21,8,11.33
2449,8877a6586606,4,22,8,10.18
2450,8877a6586606,5,22,9,11.37
2451,8877a6586606,6,21,9,12.97
2452,8877a6586606,7,23,8,9.0
2453,8877a6586606,8,22,9,11.6
2454,8877a6586606,9,22,7,9.43
2455,8877a6586606,10,23,8,9.2
2456,8877a6586606,11,23,9,10.37
2457,8877a6586606,13,0,10,10.62
2458,8877a6586606,14,0,10,10.25
2459,8877a6586606,15,0,9,9.62
2460,8877a6586606,16,0,6,6.2
2461,8877a6586606,17,22,8,10.82
2462,8877a6586606,18,20,7,11.0
2463,8877a6586606,19,22,7,9.07
2464,8877a6586606,20,20,7,11.63
2465,8877a6586606,21,22,8,10.07
2466,8898e6db816d,1,20,7,11.07
2467,8898e6db816d,2,2,8,6.27
2468,8898e6db816d,3,22,9,11.28
2469,8898e6db816d,4,2,8,6.47
2470,8898e6db816d,5,0,8,8.13
2471,8898e6db816d,6,23,8,9.03
2472,8898e6db816d,7,0,9,9.85
2473,8898e6db816d,8,0,9,9.15
2474,89bd631d1769,1,22,2,4.82
2475,89bd631d1769,2,22,5,7.5
2476,89bd631d1769,3,22,5,7.22
2477,89bd631d1769,4,23,6,7.02
2478,89bd631d1769,5,0,6,6.63
2479,89bd631d1769,6,1,7,6.08
2480,89bd631d1769,7,22,5,7.08
2481,89bd631d1769,8,22,5,7.32
2482,89bd631d1769,9,21,5,8.78
2483,89bd631d1769,10,22,5,7.33
2484,89bd631d1769,11,0,6,6.47
2485,89bd631d1769,12,2,8,6.2
2486,89bd631d1769,13,23,6,7.45
2487,89bd631d1769,14,1,7,6.42
2488,89bd631d1769,15,0,8,8.27
2489,89bd631d1769,16,1,6,5.42
2490,89bd631d1769,17,23,7,8.32
2491,89bd631d1769,18,1,9,8.12
2492,89bd631d1769,19,1,8,7.12
2493,89bd631d1769,20,0,8,8.75
2494,89bd631d1769,21,22,3,5.3
2495,89bd631d1769,22,22,5,7.32
2496,89bd631d1769,23,22,5,7.27
2497,89bd631d1769,24,22,5,7.0
2498,89bd631d1769,25,0,7,7.58
2499,8a22387617c3,1,22,6,8.75
2500,8a22387617c3,2,21,6,9.73
2501,8a22387617c3,3,21,5,8.32
2502,8a22387617c3,5,21,6,9.92
2503,8a22387617c3,7,22,5,7.25
2504,8a22387617c3,8,22,5,7.27
2505,8a22387617c3,10,22,7,9.25
2506,8a22387617c3,11,22,7,9.12
2507,8a22387617c3,12,22,6,8.37
2508,8a22387617c3,13,22,6,8.07
2509,8a22387617c3,14,22,6,8.22
2510,8a22387617c3,15,21,6,9.15
2511,8a22387617c3,16,21,6,9.27
2512,8a22387617c3,17,22,6,8.2
2513,8a22387617c3,18,21,6,9.07
2514,8a22387617c3,19,20,6,10.25
2515,8a22387617c3,20,21,7,10.08
2516,8a22387617c3,21,21,6,9.77
2517,8a22387617c3,22,22,6,8.75
2518,8a22387617c3,23,21,6,9.25
2519,8a22387617c3,24,22,6,8.25
2520,8a22387617c3,25,22,5,7.38
2521,8a22387617c3,26,21,6,9.35
2522,8a22387617c3,27,23,6,7.4
2523,8a22387617c3,28,22,7,9.0
2524,8a22387617c3,29,22,7,9.52
2525,8a22387617c3,30,22,6,8.03
2526,8a22387617c3,31,21,6,9.3
2527,8a22387617c3,32,21,5,8.0
2528,8a306e0890c0,1,22,6,8.73
2529,8a306e0890c0,2,22,6,8.33
2530,8a306e0890c0,3,2,7,5.35
2531,8a306e0890c0,4,0,9,9.32
2532,8a306e0890c0,5,22,6,8.2
2533,8a306e0890c0,6,22,7,9.1
2534,8a306e0890c0,7,22,6,8.65
2535,8a306e0890c0,8,21,6,9.37
2536,8a306e0890c0,9,21,6,9.45
2537,8a306e0890c0,10,23,7,8.18
2538,8a306e0890c0,11,1,8,7.57
2539,8a306e0890c0,12,21,6,9.37
2540,8a306e0890c0,13,22,8,10.4
2541,8a306e0890c0,14,22,6,8.3
2542,8a306e0890c0,15,22,6,8.5
2543,8a306e0890c0,16,21,6,9.6
2544,8a306e0890c0,17,0,7,7.33
2545,8a306e0890c0,18,1,7,6.12
2546,8a306e0890c0,19,21,6,9.25
2547,8a306e0890c0,20,22,6,8.5
2548,8a306e0890c0,21,21,6,9.17
2549,8a306e0890c0,22,0,6,6.85
2550,8a306e0890c0,23,20,6,10.37
2551,8b159a98f485,1,22,6,8.35
2552,8b159a98f485,2,21,6,9.1
2553,8b159a98f485,3,22,7,9.15
2554,8b159a98f485,4,23,6,7.9
2555,8b159a98f485,5,20,7,11.77
2556,8b159a98f485,7,22,7,9.25
2557,8b159a98f485,8,22,5,7.62
2558,8b159a98f485,9,22,6,8.07
2559,8b159a98f485,10,21,8,11.12
2560,8b159a98f485,11,22,6,8.22
2561,8b159a98f485,12,22,7,9.27
2562,8b159a98f485,13,22,7,9.3
2563,8b159a98f485,14,23,7,8.05
2564,8b159a98f485,15,22,7,9.0
2565,8b159a98f485,16,21,7,10.5
2566,8b159a98f485,17,22,8,10.17
2567,8b159a98f485,18,23,7,8.02
2568,8b159a98f485,19,0,8,8.22
2569,8b159a98f485,20,22,7,9.73
2570,8b159a98f485,21,22,8,10.12
2571,8b159a98f485,22,1,7,6.47
2572,8b159a98f485,23,22,7,9.55
2573,8b159a98f485,24,22,8,10.65
2574,8b159a98f485,25,23,7,8.78
2575,8b159a98f485,26,22,8,10.22
2576,8b8b9e29171c,1,0,7,7.18
2577,8b8b9e29171c,2,0,8,8.8
2578,8b8b9e29171c,3,1,10,9.07
2579,8b8b9e29171c,4,1,12,11.17
2580,8b8b9e29171c,5,0,7,7.07
